,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,SEVERITY_CODE,BLEACHING_SEVERITY,SOURCE,COUNTRY_CODE
4438,2290,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Norman Reef,-16.4305,145.9965,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
2361,2348,Asia,North and East Asia,Japan,Okinawa,26.5,128.0,,1980s,-1,1,ReefBase,JPN
2474,2016,Asia,South Asia,Maldives,Addu Atoll ( Seenu Atoll ),0.7,73.1833333333333,,1980s,-1,1,ReefBase,MDV
1904,704,Americas,Southern Tropical America,Costa Rica,Cano Island,8.7333,-83.8833,,1980s,3,1,"Guzman, H.M. and Cortes, J. 2001. Changes in reef community structure after fifteen years of natural disturbances in the Eastern Pacific (Costa Rica). Bulletin of Marine Science. 69(1):133-149",CRI
1389,3976,Americas,Northern Caribbean,Bahamas,Rainbow Gardens,23.74,-76.066,9.0,1980s,2,1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",BHS
4172,2418,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Myrmidon Reef,-18.2683,147.3862,,1980s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
2071,3978,Americas,Southern Tropical America,Venezuela,Cano Grande,10.2327,-66.05,11.0,1980s,1,1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VEN
2273,2273,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.8666666666667,-66.4333333333333,,1980s,-1,1,ReefBase,PRI
9,3975,,,St. Croix,Cane Bay,17.684,-64.739,9.0,1980s,1,1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VIR_CRO
3391,2474,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Carlisle Island Reef,-20.8014,149.282,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
2047,2554,Americas,Southern Tropical America,Panama,San Blas,9.55,-78.87,11.0,1980s,1,1,"Knowlton, N. 1988. Bleaching in Panama. In Ogden, J. & R. Wicklund (ed.) Mass bleaching of coral reef in Carribean: A research strategy. National Undersea Research Programme Research Report 88-2",PAN
1895,3972,Americas,Southern Tropical America,Colombia,Southern Side of Isla Tesoro,10.174,-75.742,8.0,1980s,-1,1,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",COL
242,2118,Americas,Eastern Caribbean,Netherlands Antilles,Bonaire,12.1833333333333,-68.3,,1980s,3,1,ReefBase,ANT
1400,3977,Americas,Northern Caribbean,Bahamas,South Perry,23.745,-76.081,9.0,1980s,1,1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",BHS
3614,2498,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Erskine Island Reef,-23.5039,151.773,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
286,1819,Americas,Eastern Caribbean,Trinidad and Tobago,Tobago,11.2666666666667,-60.65,,1980s,-1,1,ReefBase,TTO
1913,557,Americas,Southern Tropical America,Costa Rica,Costa Rica - Pacific,9.0,-85.0,,1980s,2,1,GCRMN 2000. Chapter 18,CRI
2083,3979,Americas,Southern Tropical America,Venezuela,Punta Tucacas,10.781,-68.311,11.0,1980s,1,1,"Lang, J.C., H.R. Lasker, E.H. Gladfelter, P. Hallock, W.C. Jaap, F.J. Losada and R.G. Muller, 1992.  Spatial and Temporal Variability during Periods of ""Recovery"" after Mass Bleaching on Western Atlantic Coral Reefs Amer. Zool. 32:696-706",VEN
2269,2256,Americas,U.S. Caribbean,Puerto Rico,Mona Island ( Isla de Mona ),18.0666666666667,-67.8666666666667,,1980s,-1,1,ReefBase,PRI
3904,2464,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hook Island Reef A,-20.1068,148.9436,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4053,2154,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Lizard Island NW Side Re,-14.6514,145.4485,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
2081,2556,Americas,Southern Tropical America,Venezuela,"Playuela, Morrocoy",10.81,-68.14,12.0,1980s,1,1,"Losada, F.L. 1988. Report on coelentrate bleaching in the Southern Carribean, Venezuela. In Ogden, J. & R. Wicklund (ed.) Mass bleaching of coral reef in Carribean: A research strategy. National Undersea Research Programme Research Report 88-2",VEN
2393,2364,Asia,North and East Asia,Taiwan,Taiwan,23.05,121.15,,1980s,-1,1,ReefBase,TWN
3327,2475,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Brampton Island Reef,-20.8159,149.2661,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3492,2437,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Davies Reef,-18.8239,147.6457,,1980s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1757,2283,Americas,Northern Caribbean,Jamaica,Jamaica,18.2,-77.25,,1980s,-1,1,ReefBase,JAM
4549,2420,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pelorus Island Reef,-18.56,146.4865,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4905,2179,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N,-16.1001,145.4668,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
251,2120,Americas,Eastern Caribbean,Netherlands Antilles,Curacao ( Curaçao ),12.1,-68.9666666666667,,1980s,1,1,ReefBase,ANT
2084,2555,Americas,Southern Tropical America,Venezuela,"Punta Tucacas, Morrocoy",10.85,-68.21,12.0,1980s,1,1,"Losada, F.L. 1988. Report on coelentrate bleaching in the Southern Carribean, Venezuela. In Ogden, J. & R. Wicklund (ed.) Mass bleaching of coral reef in Carribean: A research strategy. National Undersea Research Programme Research Report 88-2",VEN
1746,2285,Americas,Northern Caribbean,Jamaica,Discovery Bay,18.45,-77.3166666666667,7.0,1980s,-1,1,ReefBase,JAM
1896,3971,Americas,Southern Tropical America,Colombia,Southern Side of Islas del Rosario,10.137,-75.743,8.0,1980s,1,1,"Lang, J. C., 1988.  Ecological and economic importance of coral reefs. Prepared statement for Committee on Appropriations, US Senate",COL
4141,2482,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Middle Island Reef,-23.1693,150.9147,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3190,2175,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Agincourt Reef No.2,-16.0236,145.8477,,1980s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
2248,2282,Americas,U.S. Caribbean,Puerto Rico,Culebra Island,18.3,-65.2666666666667,,1980s,-1,1,ReefBase,PRI
2202,2346,Americas,U.S. Caribbean,Florida (USA),Mosquito Bank,25.0666666666667,-80.4166666666667,,1980s,-1,1,ReefBase,USA_FLO
188,2328,Africa,Southwest Indian Ocean,Réunion,Reunion,-21.1166666666667,55.5,,1980s,-1,1,ReefBase,REU
2314,2271,Americas,U.S. Caribbean,Virgin Islands (U.S.),St. Thomas,18.3333333333333,-64.9333333333333,,1980s,-1,1,ReefBase,VIR
174,4023,Africa,Southwest Indian Ocean,Mauritius,Mauritius,-20.28,57.55,5.0,1980s,-1,1,Martin Pêcheux (martin-pecheux@wanadoo.fr) personal communication to ReefBase,MUS
2400,2116,Asia,South Asia,India,Andaman Islands,11.7333333333333,92.8833333333333,,1980s,-1,1,ReefBase,IND
2274,2274,Americas,U.S. Caribbean,Puerto Rico,Puerto Rico,17.8666666666667,-66.4333333333333,,1980s,-1,1,ReefBase,PRI
2291,2151,Americas,U.S. Caribbean,United States,East Flower Garden Banks,27.9166666666667,-93.6,,1990s,1,1,ReefBase,USA
2171,819,Americas,U.S. Caribbean,Florida (USA),Looe Key Reef,24.5566,-81.4008,,1990s,3,1,GCRMN 2000. Chapter 14,USA_FLO
5237,2375,Middle East,Persian Gulf,Oman,Musandam Reefs,26.25,56.3333333333333,8.0,1990s,-1,1,ReefBase,OMN
1290,2307,Americas,Mesoamerica,Mexico,Yal Ku,20.2666666666667,-87.2166666666667,,1990s,-1,1,ReefBase,MEX
2934,2073,Asia,Southeast Asia,Thailand,Phuket Reefs,8.0,98.3333333333333,3.0,1990s,3,1,ReefBase,THA
1388,3984,Americas,Northern Caribbean,Bahamas,"Rainbow Garden (on the bank), Perry Reef (shallow fringing reef, 20 m), and Adderley Dropoff (shelf-edge reef, 33 m), Lee Stocking Island",23.742,-76.051,8.0,1990s,1,1,"Dennis, G. D. and R.I. Wicklund., 1990.  The relationship between environmental factors and coral bleaching at Lee Stocking Island, Bahamas in 1990. Unpublished Report, Caribbean Marine Research Center, Florida, USA.",BHS
1860,654,Americas,Southern Tropical America,Colombia,Colombia - Caribbean,10.1,-76.0,,1990s,1,1,"GCRMN 2000. Chapter 18, Table p340",COL
2318,2226,Americas,U.S. Caribbean,Virgin Islands (U.S.),US Virgin Islands,17.705,-64.693,,1990s,-1,1,"ReefBase old database
(Smith, A.H., C.S. Rogers and C. Bouchon, Status of Western Atlantic coral reefs in the Lesser Antilles,, p. 351-356. In: H.A. Lessios and I.G. Macintyre (eds.) Proceedings of the 8th International Coral Reef Symposium. Smithsonian Tropical Research Institute, Panama, 1.)",VIR
596,2306,Americas,Mesoamerica,Mexico,Las Redes,20.2666666666667,-87.2166666666667,,1990s,-1,1,ReefBase,MEX
2929,2076,Asia,Southeast Asia,Thailand,Phuket Island,8.10416666666667,98.3028333333333,3.0,1990s,3,1,ReefBase,THA
2300,2245,Americas,U.S. Caribbean,United States,West Flower Garden Banks,27.8666666666667,-93.8166666666667,,1990s,-1,1,ReefBase,USA
1424,2251,Americas,Northern Caribbean,Bermuda,Bermuda,32.3,-64.75,7.0,1990s,-1,1,ReefBase,BMU
3987,2350,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Keppel Islands,-23.1666666666667,150.983333333333,,1990s,2,1,ReefBase,AUS_GBR
5524,2266,Pacific,Southeast and Central Pacific,French Polynesia,Society Islands,-17.0,-151.0,3.0,1990s,3,1,ReefBase,PYF
2945,2111,Asia,Southeast Asia,Thailand,Yongkasaem Bay,7.83333333333333,98.7666666666667,,1990s,-1,1,ReefBase,THA
1903,688,Americas,Southern Tropical America,Costa Rica,Cano Island,8.7333,-83.8833,,1990s,3,1,"Jimenez, C., Cortes, J., Leon, A. and Ruiz, E. 2001. Coral Bleaching  and Mortality associated with the 1997-1998 El Nino in an upwelling environemnt in the Eastern Pacific (Gulf of Papagayo, Costa Rica). Bulletin of Marine Science. 69(1):151-169",CRI
2899,2074,Asia,Southeast Asia,Thailand,Andaman Reefs,8.0,98.5,7.0,1990s,3,1,ReefBase,THA
1406,4006,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,1.0,1990s,1,1,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
2921,2110,Asia,Southeast Asia,Thailand,Panwa Cape ( Laem Phanwa ),7.75,98.4,,1990s,-1,1,ReefBase,THA
5494,2239,Pacific,Southeast and Central Pacific,French Polynesia,French Polynesia,-17.0,-143.0,2.0,1990s,3,1,ReefBase,PYF
2905,2670,Asia,Southeast Asia,Thailand,Ko Phuket,8.104,98.302,5.0,1990s,3,1,"Brown, B.E., R.P. Dunne and H. Chansang, 1996.  Coral bleaching relative to elevated seawater temperature in the Andaman Sea (Indian Ocean) over the last 50 years. Coral Reefs 15(3):151-152.",THA
5510,2255,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.783333333333,3.0,1990s,3,1,ReefBase,PYF
5513,2261,Pacific,Southeast and Central Pacific,French Polynesia,Moorea,-17.575,-149.783333333333,,1990s,1,1,ReefBase,PYF
1380,4001,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,8.0,1990s,1,1,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3960,2433,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,John Brewer Reef,-18.6339,147.0534,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4118,2152,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,McGillivray Reef,-11.4515,143.7594,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4142,2483,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Middle Island Reef,-23.1693,150.9147,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3672,2386,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Fitzroy Island Reef,-16.9338,145.9838,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4638,2159,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon Reef No.10,-14.8332,145.6983,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4449,2158,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,North Direction Island R,-14.7425,145.5103,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
245,2125,Americas,Eastern Caribbean,Netherlands Antilles,Bonaire,12.1833333333333,-68.3,6.0,1990s,2,1,ReefBase,ANT
3852,2434,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Helix Reef,-18.6291,147.293,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4639,2165,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon Reef No.5,-15.3665,145.7806,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4663,2170,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ruby Reef,-15.7494,145.7778,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
5163,2308,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Whitsunday Islands,-20.2666666666667,148.983333333333,4.0,1990s,1,1,ReefBase,AUS_GBR
4902,2167,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N,-15.4629,145.6751,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
3238,2490,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1649,151.079,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3937,2487,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Humpy Island Reef,-23.2122,150.9675,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3609,2171,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Endeavour Reef,-15.7796,145.5803,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4903,2168,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N,-15.5048,145.6171,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
3779,2384,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Green Island Reef,-16.769,145.9912,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4901,2166,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,U/N,-15.429,145.5076,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1407,4007,Americas,Northern Caribbean,Bahamas,Southern North Perry,23.764,-76.12,11.0,1990s,1,1,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
4640,2160,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ribbon Reef No.9,-14.9931,145.7011,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
5377,2549,Pacific,Micronesia,Marshall Islands,"Telap Islet, Majuro",7.08,171.392,12.0,1990s,3,1,"Paulay, G. & Y. Benayahu 1999.  Pattern and consequences of coral bleaching in Micronesia (Majuro and Guam) in 1992-1994.  Micronesica 31 (2): 109-124",MHL
3239,2491,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Barren Island Reef,-23.1642,151.0697,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3435,2446,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockle Bay Reef,-19.1751,146.8138,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4484,2183,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Opal Reef,-16.2178,145.8886,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1377,3997,Americas,Northern Caribbean,Bahamas,Northern Norman's Pond Cay,24.65,-76.805,8.0,1990s,1,1,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3586,2493,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egg Rock Reef,-23.2004,151.1004,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3585,2492,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egg Rock Reef,-23.1993,151.1009,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3828,2389,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hastings Reef,-16.5212,146.0115,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1910,792,Americas,Southern Tropical America,Costa Rica,Costa Rica - Caribbean,10.0,-82.5,,1990s,1,1,GCRMN 2000. Chapter 18,CRI
3282,2462,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Black Current Island Ree,-20.0655,148.4699,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
262,2123,Americas,Eastern Caribbean,Netherlands Antilles,Lac Lagoon,12.05,-68.2666666666667,6.0,1990s,1,1,ReefBase,ANT
4074,2184,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Low Isles Reef,-16.3876,145.5644,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4815,2164,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Swinger Reef,-15.2441,145.5404,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1912,732,Americas,Southern Tropical America,Costa Rica,Costa Rica - Pacific,9.0,-85.0,,1990s,1,1,GCRMN 2000. Chapter 18,CRI
4054,2155,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Lizard Island NW Side Re,-14.6514,145.4485,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
4095,2445,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Magnetic Island Reef F,-19.1118,146.861,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
3825,2162,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Harrier Reef,-15.1386,145.6961,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
3799,2486,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Island Reef,-23.2,150.9715,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4125,2481,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Miall Island Reef,-23.1512,150.9044,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
4791,2163,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Startle Reef,-15.2089,145.556,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
3589,2161,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Egret Reef,-15.4743,145.4175,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
1381,4002,Americas,Northern Caribbean,Bahamas,Northern North Perry,23.796,-76.137,3.0,1990s,1,1,"Anthony, S. L., 1997.  Scleractinian coral mortality and color change on central Bahamian reefs: 1991-1995. Master's Thesis: University of Texas, Austin. 93 p.",BHS
3191,2174,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Agincourt Reef No.4,-15.9508,145.8168,,1990s,-1,1,GBRMPA  Historical Bleaching Database,AUS_GBR
2043,662,Americas,Southern Tropical America,Panama,Panama - Pacific,7.7,-82.058,,1990s,1,1,"GCRMN 2000. Chapter 18, Table on p. 340",PAN
5374,2550,Pacific,Micronesia,Marshall Islands,"Mid northern, Majuro lagoon",7.158,171.069,12.0,1990s,3,1,"Paulay, G. & Y. Benayahu 1999.  Pattern and consequences of coral bleaching in Micronesia (Majuro and Guam) in 1992-1994.  Micronesica 31 (2): 109-124",MHL
4659,2169,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Rosser Reef,-15.6104,145.5138,,1990s,0,0,GBRMPA  Historical Bleaching Database,AUS_GBR
2930,2077,Asia,Southeast Asia,Thailand,Phuket Island,8.10416666666667,98.3028333333333,,1990s,3,1,ReefBase,THA
2309,2546,Americas,U.S. Caribbean,Virgin Islands (U.S.),"St Thomas, Virgin Island",18.35,-65.0,10.0,1990s,1,1,"Quinn, N.J. & B. L. Kojis, 1999. Bull Mar Sci. 65(1):201-214",VIR
98,2069,Africa,Eastern Africa,Tanzania,Chumbe Island,-6.35,39.225,9.0,1990s,-1,1,ReefBase,TZA
